tree_queries,task_size,horizon,latent_variables,method,seed,candidate_actions_mean,tree_effective_branching,success,planning_time_s
200,1,12,1,flat,0,38.0,5.009404389,1,0.005968196
200,1,12,1,pddl_pomdp,0,1.285714286,1.181818182,1,0.002172849
200,1,12,1,flat,1,38.0,4.914634146,1,0.00248776
200,1,12,1,pddl_pomdp,1,1.285714286,1.195652174,1,0.002165954
200,1,12,1,flat,2,38.0,5.194852941,1,0.002141825
200,1,12,1,pddl_pomdp,2,1.285714286,1.186046512,1,0.002190659
200,1,12,1,flat,3,38.0,4.289330922,0,0.003093097
200,1,12,1,pddl_pomdp,3,1.444444444,1.193548387,1,0.003110746
200,1,12,1,flat,4,38.0,5.190322581,1,0.002368659
200,1,12,1,pddl_pomdp,4,1.285714286,1.186046512,1,0.002264906
200,1,12,1,flat,5,38.0,5.576923077,1,0.001657191
200,1,12,1,pddl_pomdp,5,1.25,1.161290323,1,0.002708153
200,1,12,1,flat,6,38.0,5.585635359,1,0.001657083
200,1,12,1,pddl_pomdp,6,1.375,1.166666667,1,0.002802908
200,1,12,1,flat,7,38.0,5.651685393,1,0.001671141
200,1,12,1,pddl_pomdp,7,1.25,1.181818182,1,0.002625078
200,1,12,1,flat,8,38.0,5.527173913,1,0.001676365
200,1,12,1,pddl_pomdp,8,1.285714286,1.175438596,1,0.002204218
200,1,12,1,flat,9,38.0,5.319371728,1,0.001676087
200,1,12,1,pddl_pomdp,9,1.285714286,1.19047619,1,0.002184301
200,1,12,1,flat,10,38.0,5.722222222,1,0.001673567
200,1,12,1,pddl_pomdp,10,1.375,1.169230769,1,0.002744996
200,1,12,1,flat,11,38.0,5.443243243,1,0.00167957
200,1,12,1,pddl_pomdp,11,1.285714286,1.176470588,1,0.002227164
200,1,12,1,flat,12,38.0,5.448430493,1,0.001888019
200,1,12,1,pddl_pomdp,12,1.375,1.17721519,1,0.002765841
200,1,12,1,flat,13,38.0,4.469811321,0,0.002802062
200,1,12,1,pddl_pomdp,13,1.4,1.168316832,1,0.003884788
200,1,12,1,flat,14,38.0,5.664804469,1,0.001678061
200,1,12,1,pddl_pomdp,14,1.285714286,1.185185185,1,0.002219169
200,1,12,1,flat,15,38.0,5.320175439,1,0.002159072
200,1,12,1,pddl_pomdp,15,1.285714286,1.173076923,1,0.00227264
200,1,12,1,flat,16,38.0,5.466063348,1,0.00186193
200,1,12,1,pddl_pomdp,16,1.285714286,1.181818182,1,0.002185164
200,1,12,1,flat,17,38.0,4.437148218,0,0.002755352
200,1,12,1,pddl_pomdp,17,1.444444444,1.172413793,1,0.003271535
200,1,12,1,flat,18,38.0,4.312043796,0,0.002880405
200,1,12,1,pddl_pomdp,18,1.444444444,1.196721311,1,0.003184369
200,1,12,1,flat,19,38.0,4.405959032,0,0.002940341
200,1,12,1,pddl_pomdp,19,1.5,1.193548387,1,0.002702505
200,2,20,2,flat,0,66.0,4.376725838,1,0.005976615
200,2,20,2,pddl_pomdp,0,1.428571429,1.241496599,1,0.008312849
200,2,20,2,flat,1,66.0,4.309803922,1,0.005627069
200,2,20,2,pddl_pomdp,1,1.384615385,1.25,1,0.007264272
200,2,20,2,flat,2,66.0,2.948301329,0,0.011419986
200,2,20,2,pddl_pomdp,2,1.466666667,1.237785016,1,0.008869899
200,2,20,2,flat,3,66.0,2.853535354,0,0.011869568
200,2,20,2,pddl_pomdp,3,1.428571429,1.258555133,1,0.008701872
200,2,20,2,flat,4,66.0,4.023183926,1,0.007098341
200,2,20,2,pddl_pomdp,4,1.333333333,1.259067358,1,0.006737083
200,2,20,2,flat,5,66.0,3.0453149,0,0.011294077
200,2,20,2,pddl_pomdp,5,1.4375,1.241176471,1,0.009855821
200,2,20,2,flat,6,66.0,3.988571429,1,0.007632264
200,2,20,2,pddl_pomdp,6,1.384615385,1.247826087,1,0.007679098
200,2,20,2,flat,7,66.0,3.019069413,0,0.01188684
200,2,20,2,pddl_pomdp,7,1.4375,1.233676976,1,0.009509063
200,2,20,2,flat,8,66.0,4.3125,1,0.006161245
200,2,20,2,pddl_pomdp,8,1.333333333,1.242990654,1,0.00715184
200,2,20,2,flat,9,66.0,4.164644714,1,0.006527213
200,2,20,2,pddl_pomdp,9,1.428571429,1.242105263,1,0.008799446
200,2,20,2,flat,10,66.0,4.199649737,1,0.00692892
200,2,20,2,pddl_pomdp,10,1.428571429,1.251851852,1,0.008743833
200,2,20,2,flat,11,66.0,4.087030717,1,0.006643942
200,2,20,2,pddl_pomdp,11,1.333333333,1.255102041,1,0.007079549
200,2,20,2,flat,12,66.0,3.064814815,0,0.011925479
200,2,20,2,pddl_pomdp,12,1.4375,1.259136213,1,0.009905665
200,2,20,2,flat,13,66.0,2.866039102,0,0.012079403
200,2,20,2,pddl_pomdp,13,1.466666667,1.257352941,1,0.009376144
200,2,20,2,flat,14,66.0,4.031104199,1,0.007292963
200,2,20,2,pddl_pomdp,14,1.384615385,1.258687259,1,0.008145975
200,2,20,2,flat,15,66.0,3.036015326,0,0.011891997
200,2,20,2,pddl_pomdp,15,1.4,1.237704918,1,0.00898673
200,2,20,2,flat,16,66.0,4.383697813,1,0.006878215
200,2,20,2,pddl_pomdp,16,1.384615385,1.239130435,1,0.007858468
200,2,20,2,flat,17,66.0,2.855699856,0,0.011525084
200,2,20,2,pddl_pomdp,17,1.4,1.246428571,1,0.00942544
200,2,20,2,flat,18,66.0,2.857864358,0,0.011764872
200,2,20,2,pddl_pomdp,18,1.4375,1.24822695,1,0.009972567
200,2,20,2,flat,19,66.0,2.847262248,0,0.012125993
200,2,20,2,pddl_pomdp,19,1.466666667,1.250922509,1,0.00945694
200,4,36,4,flat,0,152.0,8.212978369,1,0.025218337
200,4,36,4,pddl_pomdp,0,1.416666667,1.312655087,1,0.022775894
200,4,36,4,flat,1,152.0,7.530795073,1,0.027747896
200,4,36,4,pddl_pomdp,1,1.36,1.318217979,1,0.025461191
200,4,36,4,flat,2,152.0,8.027972028,1,0.024825159
200,4,36,4,pddl_pomdp,2,1.4,1.313125,1,0.029752229
200,4,36,4,flat,3,152.0,6.69878391,0,0.030696204
200,4,36,4,pddl_pomdp,3,1.44,1.317757009,1,0.024914566
200,4,36,4,flat,4,152.0,7.418963616,1,0.027534285
200,4,36,4,pddl_pomdp,4,1.391304348,1.308652988,1,0.021340516
200,4,36,4,flat,5,152.0,6.380909902,0,0.030925079
200,4,36,4,pddl_pomdp,5,1.461538462,1.312096774,1,0.02637872
200,4,36,4,flat,6,152.0,7.694575472,1,0.027591359
200,4,36,4,pddl_pomdp,6,1.44,1.315876974,1,0.023771715
200,4,36,4,flat,7,152.0,6.264680105,0,0.031403519
200,4,36,4,pddl_pomdp,7,1.461538462,1.308823529,1,0.024194821
200,4,36,4,flat,8,152.0,6.626617375,0,0.02925213
200,4,36,4,pddl_pomdp,8,1.384615385,1.303495311,1,0.024096202
200,4,36,4,flat,9,152.0,7.007820137,0,0.030181859
200,4,36,4,pddl_pomdp,9,1.466666667,1.314132619,1,0.029250347
200,4,36,4,flat,10,152.0,7.453175457,1,0.028453023
200,4,36,4,pddl_pomdp,10,1.391304348,1.328884652,1,0.021854809
200,4,36,4,flat,11,152.0,6.803044719,0,0.030481655
200,4,36,4,pddl_pomdp,11,1.4,1.302822926,1,0.023978104
200,4,36,4,flat,12,152.0,6.168393782,0,0.030783596
200,4,36,4,pddl_pomdp,12,1.464285714,1.315202232,1,0.027408618
200,4,36,4,flat,13,152.0,6.547619048,0,0.029487417
200,4,36,4,pddl_pomdp,13,1.444444444,1.331693605,1,0.027427074
200,4,36,4,flat,14,152.0,7.989218329,1,0.023970364
200,4,36,4,pddl_pomdp,14,1.416666667,1.313874788,1,0.02336693
200,4,36,4,flat,15,152.0,7.132338308,0,0.031101312
200,4,36,4,pddl_pomdp,15,1.44,1.321592649,1,0.024754032
200,4,36,4,flat,16,152.0,8.288321168,1,0.020638074
200,4,36,4,pddl_pomdp,16,1.375,1.324685535,1,0.023183893
200,4,36,4,flat,17,152.0,6.163934426,0,0.029367571
200,4,36,4,pddl_pomdp,17,1.428571429,1.305519054,1,0.028279095
200,4,36,4,flat,18,152.0,6.390681004,0,0.031244869
200,4,36,4,pddl_pomdp,18,1.428571429,1.313174946,1,0.027140552
200,4,36,4,flat,19,152.0,6.183549784,0,0.030494021
200,4,36,4,pddl_pomdp,19,1.5,1.313669065,1,0.026372541
200,6,52,6,flat,0,278.0,200.0,0,0.064135716
200,6,52,6,pddl_pomdp,0,1.4,1.349757674,1,0.038656664
200,6,52,6,flat,1,278.0,200.0,0,0.05662969
200,6,52,6,pddl_pomdp,1,1.405405405,1.345370726,1,0.041538319
200,6,52,6,flat,2,278.0,200.0,0,0.057459412
200,6,52,6,pddl_pomdp,2,1.416666667,1.36290617,1,0.042365661
200,6,52,6,flat,3,278.0,200.0,0,0.057199665
200,6,52,6,pddl_pomdp,3,1.435897436,1.349615256,1,0.0449645
200,6,52,6,flat,4,278.0,200.0,0,0.058260216
200,6,52,6,pddl_pomdp,4,1.4,1.35338065,1,0.040272557
200,6,52,6,flat,5,278.0,196.226415094,0,0.057848664
200,6,52,6,pddl_pomdp,5,1.459459459,1.351102941,1,0.043452352
200,6,52,6,flat,6,278.0,200.0,0,0.057036781
200,6,52,6,pddl_pomdp,6,1.388888889,1.350019253,1,0.041788482
200,6,52,6,flat,7,278.0,200.0,0,0.057800254
200,6,52,6,pddl_pomdp,7,1.5,1.350761773,1,0.045414924
200,6,52,6,flat,8,278.0,196.226415094,0,0.057893999
200,6,52,6,pddl_pomdp,8,1.45,1.35203558,1,0.045267193
200,6,52,6,flat,9,278.0,196.226415094,0,0.058203867
200,6,52,6,pddl_pomdp,9,1.463414634,1.35157824,1,0.047879698
200,6,52,6,flat,10,278.0,200.0,0,0.057602886
200,6,52,6,pddl_pomdp,10,1.361111111,1.348602484,1,0.042443394
200,6,52,6,flat,11,278.0,196.078431373,1,0.054552739
200,6,52,6,pddl_pomdp,11,1.45,1.347644377,1,0.043954462
200,6,52,6,flat,12,278.0,200.0,0,0.057529944
200,6,52,6,pddl_pomdp,12,1.463414634,1.350177936,1,0.046690457
200,6,52,6,flat,13,278.0,192.592592593,0,0.05793797
200,6,52,6,pddl_pomdp,13,1.512195122,1.347868532,1,0.046561047
200,6,52,6,flat,14,278.0,200.0,0,0.057085982
200,6,52,6,pddl_pomdp,14,1.4,1.342666109,1,0.039971186
200,6,52,6,flat,15,278.0,200.0,1,0.054508422
200,6,52,6,pddl_pomdp,15,1.459459459,1.352015355,1,0.04103226
200,6,52,6,flat,16,278.0,200.0,0,0.056697999
200,6,52,6,pddl_pomdp,16,1.416666667,1.347190146,1,0.040572825
200,6,52,6,flat,17,278.0,200.0,0,0.058937851
200,6,52,6,pddl_pomdp,17,1.452380952,1.34758118,1,0.047472952
200,6,52,6,flat,18,278.0,200.0,0,0.057441924
200,6,52,6,pddl_pomdp,18,1.5,1.353875236,1,0.04510534
200,6,52,6,flat,19,278.0,200.0,0,0.058435954
200,6,52,6,pddl_pomdp,19,1.487179487,1.351545651,1,0.044599283
200,8,68,8,flat,0,444.0,200.0,0,0.112971219
200,8,68,8,pddl_pomdp,0,1.408163265,1.360905958,1,0.060165338
200,8,68,8,flat,1,444.0,200.0,0,0.099881087
200,8,68,8,pddl_pomdp,1,1.4,1.370937913,1,0.056255653
200,8,68,8,flat,2,444.0,200.0,0,0.100469397
200,8,68,8,pddl_pomdp,2,1.4375,1.3609495,1,0.061243127
200,8,68,8,flat,3,444.0,200.0,0,0.098605415
200,8,68,8,pddl_pomdp,3,1.468085106,1.35951964,1,0.058644981
200,8,68,8,flat,4,444.0,200.0,0,0.099606813
200,8,68,8,pddl_pomdp,4,1.413043478,1.36259542,1,0.057408859
200,8,68,8,flat,5,444.0,200.0,0,0.100239469
200,8,68,8,pddl_pomdp,5,1.450980392,1.363185153,1,0.066688624
200,8,68,8,flat,6,444.0,200.0,0,0.098758553
200,8,68,8,pddl_pomdp,6,1.4,1.366178777,1,0.056785721
200,8,68,8,flat,7,444.0,200.0,0,0.09966515
200,8,68,8,pddl_pomdp,7,1.452830189,1.370353784,1,0.06880099
200,8,68,8,flat,8,444.0,200.0,0,0.098365078
200,8,68,8,pddl_pomdp,8,1.458333333,1.363065327,1,0.06038037
200,8,68,8,flat,9,444.0,197.101449275,0,0.098823246
200,8,68,8,pddl_pomdp,9,1.490566038,1.365613091,1,0.066129077
200,8,68,8,flat,10,444.0,197.101449275,0,0.09942453
200,8,68,8,pddl_pomdp,10,1.409090909,1.368950013,1,0.054368309
200,8,68,8,flat,11,444.0,200.0,0,0.09869873
200,8,68,8,pddl_pomdp,11,1.5,1.368333728,1,0.062488348
200,8,68,8,flat,12,444.0,200.0,0,0.100348571
200,8,68,8,pddl_pomdp,12,1.48,1.360103627,1,0.062739679
200,8,68,8,flat,13,444.0,199.985294118,0,0.099518415
200,8,68,8,pddl_pomdp,13,1.46,1.364190298,1,0.065550047
200,8,68,8,flat,14,444.0,200.0,0,0.099620677
200,8,68,8,pddl_pomdp,14,1.416666667,1.362977767,1,0.060038629
200,8,68,8,flat,15,444.0,200.0,0,0.098938849
200,8,68,8,pddl_pomdp,15,1.48,1.365343475,1,0.063529287
200,8,68,8,flat,16,444.0,200.0,0,0.099795726
200,8,68,8,pddl_pomdp,16,1.431372549,1.360056926,1,0.063542586
200,8,68,8,flat,17,444.0,200.0,0,0.09860174
200,8,68,8,pddl_pomdp,17,1.509803922,1.36715652,1,0.063885499
200,8,68,8,flat,18,444.0,200.0,0,0.098843801
200,8,68,8,pddl_pomdp,18,1.480769231,1.367572344,1,0.068710326
200,8,68,8,flat,19,444.0,197.101449275,0,0.099768708
200,8,68,8,pddl_pomdp,19,1.481481481,1.368614719,1,0.069151489
200,2,2,2,flat,0,66.0,3.700116686,1,0.008740862
200,2,2,2,pddl_pomdp,0,1.333333333,1.379310345,1,0.002102723
200,2,2,2,flat,1,66.0,4.068610635,1,0.005596472
200,2,2,2,pddl_pomdp,1,1.307692308,1.344827586,1,0.002276245
200,2,2,2,flat,2,66.0,3.058167331,0,0.010505033
200,2,2,2,pddl_pomdp,2,1.466666667,1.470588235,1,0.002573986
200,2,2,2,flat,3,66.0,2.861818182,0,0.011712341
200,2,2,2,pddl_pomdp,3,1.4375,1.432432432,1,0.002687917
200,2,2,2,flat,4,66.0,4.051369863,1,0.005912027
200,2,2,2,pddl_pomdp,4,1.333333333,1.275862069,1,0.002055588
200,2,2,2,flat,5,66.0,3.066241022,0,0.010944633
200,2,2,2,pddl_pomdp,5,1.466666667,1.441176471,1,0.002557362
200,2,2,2,flat,6,66.0,4.011925043,1,0.005581911
200,2,2,2,pddl_pomdp,6,1.4,1.444444444,1,0.002629613
200,2,2,2,flat,7,66.0,3.063948841,0,0.010969513
200,2,2,2,pddl_pomdp,7,1.4375,1.432432432,1,0.002730931
200,2,2,2,flat,8,66.0,4.176015474,1,0.005198659
200,2,2,2,pddl_pomdp,8,1.384615385,1.387096774,1,0.002248989
200,2,2,2,flat,9,66.0,4.207364341,1,0.005102475
200,2,2,2,pddl_pomdp,9,1.384615385,1.35483871,1,0.002254503
200,2,2,2,flat,10,66.0,4.398210291,1,0.004229297
200,2,2,2,pddl_pomdp,10,1.384615385,1.366666667,1,0.002291922
200,2,2,2,flat,11,66.0,4.054794521,1,0.005882748
200,2,2,2,pddl_pomdp,11,1.333333333,1.310344828,1,0.002124023
200,2,2,2,flat,12,66.0,3.073717949,0,0.010773337
200,2,2,2,pddl_pomdp,12,1.428571429,1.375,1,0.002409505
200,2,2,2,flat,13,66.0,2.862119013,0,0.010822612
200,2,2,2,pddl_pomdp,13,1.428571429,1.393939394,1,0.002438877
200,2,2,2,flat,14,66.0,3.923312883,1,0.006292229
200,2,2,2,pddl_pomdp,14,1.428571429,1.451612903,1,0.002423785
200,2,2,2,flat,15,66.0,3.071257006,0,0.010506746
200,2,2,2,pddl_pomdp,15,1.375,1.394736842,1,0.002716
200,2,2,2,flat,16,66.0,3.683411215,1,0.008187441
200,2,2,2,pddl_pomdp,16,1.333333333,1.366666667,1,0.002076873
200,2,2,2,flat,17,66.0,2.845375723,0,0.011308881
200,2,2,2,pddl_pomdp,17,1.428571429,1.393939394,1,0.002349276
200,2,2,2,flat,18,66.0,2.863272727,0,0.011299057
200,2,2,2,pddl_pomdp,18,1.428571429,1.393939394,1,0.002354257
200,2,2,2,flat,19,66.0,2.871085215,0,0.011528812
200,2,2,2,pddl_pomdp,19,1.4375,1.444444444,1,0.002681079
200,2,4,2,flat,0,66.0,4.376725838,1,0.005861866
200,2,4,2,pddl_pomdp,0,1.4,1.344827586,1,0.004655403
200,2,4,2,flat,1,66.0,4.309803922,1,0.00578024
200,2,4,2,pddl_pomdp,1,1.307692308,1.365079365,1,0.003987146
200,2,4,2,flat,2,66.0,2.948301329,0,0.012178402
200,2,4,2,pddl_pomdp,2,1.461538462,1.4,1,0.003918697
200,2,4,2,flat,3,66.0,2.853535354,0,0.012154323
200,2,4,2,pddl_pomdp,3,1.466666667,1.394736842,1,0.004586138
200,2,4,2,flat,4,66.0,4.023183926,1,0.007191544
200,2,4,2,pddl_pomdp,4,1.384615385,1.388059701,1,0.004010538
200,2,4,2,flat,5,66.0,3.0453149,0,0.011965542
200,2,4,2,pddl_pomdp,5,1.4375,1.34939759,1,0.004989793
200,2,4,2,flat,6,66.0,3.988571429,1,0.007785648
200,2,4,2,pddl_pomdp,6,1.428571429,1.358024691,1,0.004222093
200,2,4,2,flat,7,66.0,3.019069413,0,0.011804623
200,2,4,2,pddl_pomdp,7,1.428571429,1.362318841,1,0.004305529
200,2,4,2,flat,8,66.0,4.3125,1,0.006169342
200,2,4,2,pddl_pomdp,8,1.384615385,1.352941176,1,0.004031365
200,2,4,2,flat,9,66.0,4.164644714,1,0.006738789
200,2,4,2,pddl_pomdp,9,1.384615385,1.4,1,0.004083906
200,2,4,2,flat,10,66.0,4.199649737,1,0.00650521
200,2,4,2,pddl_pomdp,10,1.384615385,1.40625,1,0.004059857
200,2,4,2,flat,11,66.0,4.087030717,1,0.006177784
200,2,4,2,pddl_pomdp,11,1.384615385,1.383561644,1,0.004010497
200,2,4,2,flat,12,66.0,3.064814815,0,0.011573788
200,2,4,2,pddl_pomdp,12,1.428571429,1.4,1,0.004254742
200,2,4,2,flat,13,66.0,2.866039102,0,0.011858737
200,2,4,2,pddl_pomdp,13,1.466666667,1.37037037,1,0.004509253
200,2,4,2,flat,14,66.0,4.031104199,1,0.007181333
200,2,4,2,pddl_pomdp,14,1.428571429,1.397435897,1,0.004371234
200,2,4,2,flat,15,66.0,3.036015326,0,0.01261562
200,2,4,2,pddl_pomdp,15,1.461538462,1.378787879,1,0.003913308
200,2,4,2,flat,16,66.0,4.383697813,1,0.005968845
200,2,4,2,pddl_pomdp,16,1.333333333,1.362068966,1,0.003664752
200,2,4,2,flat,17,66.0,2.855699856,0,0.01140841
200,2,4,2,pddl_pomdp,17,1.4,1.342465753,1,0.004611161
200,2,4,2,flat,18,66.0,2.857864358,0,0.012106341
200,2,4,2,pddl_pomdp,18,1.375,1.333333333,1,0.004880262
200,2,4,2,flat,19,66.0,2.847262248,0,0.011628835
200,2,4,2,pddl_pomdp,19,1.4,1.333333333,1,0.004613485
200,2,8,2,flat,0,66.0,4.376725838,1,0.005946567
200,2,8,2,pddl_pomdp,0,1.333333333,1.313432836,1,0.006042903
200,2,8,2,flat,1,66.0,4.309803922,1,0.005781617
200,2,8,2,pddl_pomdp,1,1.384615385,1.281879195,1,0.006647769
200,2,8,2,flat,2,66.0,2.948301329,0,0.011652648
200,2,8,2,pddl_pomdp,2,1.428571429,1.307692308,1,0.006844327
200,2,8,2,flat,3,66.0,2.853535354,0,0.011747304
200,2,8,2,pddl_pomdp,3,1.4,1.362573099,1,0.007558468
200,2,8,2,flat,4,66.0,4.023183926,1,0.007436235
200,2,8,2,pddl_pomdp,4,1.333333333,1.30952381,1,0.005997645
200,2,8,2,flat,5,66.0,3.0453149,0,0.011901373
200,2,8,2,pddl_pomdp,5,1.375,1.27027027,1,0.008139596
200,2,8,2,flat,6,66.0,3.988571429,1,0.008033574
200,2,8,2,pddl_pomdp,6,1.384615385,1.30625,1,0.006675302
200,2,8,2,flat,7,66.0,3.019069413,0,0.01192308
200,2,8,2,pddl_pomdp,7,1.466666667,1.327380952,1,0.007423284
200,2,8,2,flat,8,66.0,4.3125,1,0.006153419
200,2,8,2,pddl_pomdp,8,1.285714286,1.3125,1,0.007379331
200,2,8,2,flat,9,66.0,4.164644714,1,0.006363301
200,2,8,2,pddl_pomdp,9,1.384615385,1.294478528,1,0.006655052
200,2,8,2,flat,10,66.0,4.199649737,1,0.00611514
200,2,8,2,pddl_pomdp,10,1.428571429,1.325443787,1,0.007392791
200,2,8,2,flat,11,66.0,4.087030717,1,0.006077384
200,2,8,2,pddl_pomdp,11,1.285714286,1.335820896,1,0.007225722
200,2,8,2,flat,12,66.0,3.064814815,0,0.011264385
200,2,8,2,pddl_pomdp,12,1.461538462,1.326388889,1,0.006313235
200,2,8,2,flat,13,66.0,2.866039102,0,0.012303428
200,2,8,2,pddl_pomdp,13,1.4,1.337142857,1,0.007559483
200,2,8,2,flat,14,66.0,4.031104199,1,0.007313961
200,2,8,2,pddl_pomdp,14,1.384615385,1.292207792,1,0.006715258
200,2,8,2,flat,15,66.0,3.036015326,0,0.011787813
200,2,8,2,pddl_pomdp,15,1.4,1.276470588,1,0.007382774
200,2,8,2,flat,16,66.0,4.383697813,1,0.006195988
200,2,8,2,pddl_pomdp,16,1.333333333,1.306451613,1,0.005995247
200,2,8,2,flat,17,66.0,2.855699856,0,0.011875355
200,2,8,2,pddl_pomdp,17,1.428571429,1.337579618,1,0.00702778
200,2,8,2,flat,18,66.0,2.857864358,0,0.011654993
200,2,8,2,pddl_pomdp,18,1.461538462,1.364238411,1,0.006370027
200,2,8,2,flat,19,66.0,2.847262248,0,0.011733958
200,2,8,2,pddl_pomdp,19,1.428571429,1.354651163,1,0.007049154
200,2,12,2,flat,0,66.0,4.376725838,1,0.006139923
200,2,12,2,pddl_pomdp,0,1.333333333,1.259259259,1,0.007106344
200,2,12,2,flat,1,66.0,4.309803922,1,0.005817642
200,2,12,2,pddl_pomdp,1,1.384615385,1.276923077,1,0.007569816
200,2,12,2,flat,2,66.0,2.948301329,0,0.011338664
200,2,12,2,pddl_pomdp,2,1.466666667,1.279069767,1,0.008746395
200,2,12,2,flat,3,66.0,2.853535354,0,0.011874189
200,2,12,2,pddl_pomdp,3,1.4375,1.270588235,1,0.009753603
200,2,12,2,flat,4,66.0,4.023183926,1,0.00738185
200,2,12,2,pddl_pomdp,4,1.333333333,1.283236994,1,0.010966104
200,2,12,2,flat,5,66.0,3.0453149,0,0.012219167
200,2,12,2,pddl_pomdp,5,1.428571429,1.25203252,1,0.007897749
200,2,12,2,flat,6,66.0,3.988571429,1,0.008136254
200,2,12,2,pddl_pomdp,6,1.333333333,1.284883721,1,0.006894465
200,2,12,2,flat,7,66.0,3.019069413,0,0.012044288
200,2,12,2,pddl_pomdp,7,1.428571429,1.264423077,1,0.007831038
200,2,12,2,flat,8,66.0,4.3125,1,0.00633567
200,2,12,2,pddl_pomdp,8,1.357142857,1.266666667,1,0.009098558
200,2,12,2,flat,9,66.0,4.164644714,1,0.006915478
200,2,12,2,pddl_pomdp,9,1.333333333,1.269035533,1,0.007154353
200,2,12,2,flat,10,66.0,4.199649737,1,0.006252792
200,2,12,2,pddl_pomdp,10,1.384615385,1.276595745,1,0.008115325
200,2,12,2,flat,11,66.0,4.087030717,1,0.00606383
200,2,12,2,pddl_pomdp,11,1.357142857,1.280991736,1,0.008558877
200,2,12,2,flat,12,66.0,3.064814815,0,0.011379814
200,2,12,2,pddl_pomdp,12,1.428571429,1.282407407,1,0.008106402
200,2,12,2,flat,13,66.0,2.866039102,0,0.011915874
200,2,12,2,pddl_pomdp,13,1.5,1.262008734,1,0.008294457
200,2,12,2,flat,14,66.0,4.031104199,1,0.007422455
200,2,12,2,pddl_pomdp,14,1.384615385,1.267281106,1,0.007683364
200,2,12,2,flat,15,66.0,3.036015326,0,0.012234906
200,2,12,2,pddl_pomdp,15,1.4,1.243478261,1,0.008499241
200,2,12,2,flat,16,66.0,4.383697813,1,0.007059451
200,2,12,2,pddl_pomdp,16,1.357142857,1.25257732,1,0.008074785
200,2,12,2,flat,17,66.0,2.855699856,0,0.011638985
200,2,12,2,pddl_pomdp,17,1.466666667,1.250825083,1,0.009372857
200,2,12,2,flat,18,66.0,2.857864358,0,0.012082066
200,2,12,2,pddl_pomdp,18,1.4,1.280898876,1,0.00964756
200,2,12,2,flat,19,66.0,2.847262248,0,0.01204533
200,2,12,2,pddl_pomdp,19,1.466666667,1.267716535,1,0.009233272
200,2,20,2,flat,0,66.0,4.376725838,1,0.006095117
200,2,20,2,pddl_pomdp,0,1.428571429,1.241496599,1,0.008851974
200,2,20,2,flat,1,66.0,4.309803922,1,0.005772553
200,2,20,2,pddl_pomdp,1,1.384615385,1.25,1,0.007721858
200,2,20,2,flat,2,66.0,2.948301329,0,0.011362583
200,2,20,2,pddl_pomdp,2,1.466666667,1.237785016,1,0.009011472
200,2,20,2,flat,3,66.0,2.853535354,0,0.011791736
200,2,20,2,pddl_pomdp,3,1.428571429,1.258555133,1,0.008879745
200,2,20,2,flat,4,66.0,4.023183926,1,0.007564571
200,2,20,2,pddl_pomdp,4,1.333333333,1.259067358,1,0.007123394
200,2,20,2,flat,5,66.0,3.0453149,0,0.011710445
200,2,20,2,pddl_pomdp,5,1.4375,1.241176471,1,0.010184472
200,2,20,2,flat,6,66.0,3.988571429,1,0.008077734
200,2,20,2,pddl_pomdp,6,1.384615385,1.247826087,1,0.007793052
200,2,20,2,flat,7,66.0,3.019069413,0,0.011424609
200,2,20,2,pddl_pomdp,7,1.4375,1.233676976,1,0.009610272
200,2,20,2,flat,8,66.0,4.3125,1,0.006351237
200,2,20,2,pddl_pomdp,8,1.333333333,1.242990654,1,0.007173519
200,2,20,2,flat,9,66.0,4.164644714,1,0.006388334
200,2,20,2,pddl_pomdp,9,1.428571429,1.242105263,1,0.008907116
200,2,20,2,flat,10,66.0,4.199649737,1,0.006095803
200,2,20,2,pddl_pomdp,10,1.428571429,1.251851852,1,0.008756805
200,2,20,2,flat,11,66.0,4.087030717,1,0.006093079
200,2,20,2,pddl_pomdp,11,1.333333333,1.255102041,1,0.007149156
200,2,20,2,flat,12,66.0,3.064814815,0,0.011775583
200,2,20,2,pddl_pomdp,12,1.4375,1.259136213,1,0.009945278
200,2,20,2,flat,13,66.0,2.866039102,0,0.011850681
200,2,20,2,pddl_pomdp,13,1.466666667,1.257352941,1,0.009387375
200,2,20,2,flat,14,66.0,4.031104199,1,0.007403696
200,2,20,2,pddl_pomdp,14,1.384615385,1.258687259,1,0.008236716
200,2,20,2,flat,15,66.0,3.036015326,0,0.011790691
200,2,20,2,pddl_pomdp,15,1.4,1.237704918,1,0.009024651
200,2,20,2,flat,16,66.0,4.383697813,1,0.006276268
200,2,20,2,pddl_pomdp,16,1.384615385,1.239130435,1,0.007851716
200,2,20,2,flat,17,66.0,2.855699856,0,0.011518058
200,2,20,2,pddl_pomdp,17,1.4,1.246428571,1,0.009567015
200,2,20,2,flat,18,66.0,2.857864358,0,0.011757885
200,2,20,2,pddl_pomdp,18,1.4375,1.24822695,1,0.010097008
200,2,20,2,flat,19,66.0,2.847262248,0,0.012278526
200,2,20,2,pddl_pomdp,19,1.466666667,1.250922509,1,0.009504953
200,2,32,2,flat,0,66.0,4.376725838,1,0.006349213
200,2,32,2,pddl_pomdp,0,1.428571429,1.241496599,1,0.008877546
200,2,32,2,flat,1,66.0,4.309803922,1,0.005799265
